ID,Date,Sport,League,Event,Type,Description,Pick,Opponent,Odds,Risk,To Win,Status,Result Date,Notes
1146,2024-09-08,Football,NFL,LA @ DET / TB @ DET / LV @ BAL,parlay,2-leg parlay: LA @ DET: u54 -111 + DET -242 + DET -1.5 -109 + BAL -2.5 -112,"LA, DET, DET, BAL",,119,200,238,lost,2024-09-08,LA @ DET: LA @ DET: u54 -111 (win); LA @ DET: DET -242 (win); TB @ DET: DET -1.5 -109 (loss); LV @ BAL: BAL -2.5 -112 (loss)
1147,2024-09-15,Football,NFL,SEA @ NE / SF @ MIN / ATL @ PHI +1 more,parlay,2-leg parlay: SEA -185 + SF -237 + PHI -0.5 -110 + HOU -0.5 -110,"SEA, SF, PHI, HOU",,172,88,151.36,won,2024-09-15,SEA @ NE: SEA -185 (win); SF @ MIN: SF -237 (loss); ATL @ PHI: PHI -0.5 -110 (loss); CHI @ HOU: HOU -0.5 -110 (win)
1148,2024-09-19,Football,NFL,NE @ NYJ / WAS @ CIN / PHI @ NO,parlay,2-leg parlay:  + NYJ -275 + CIN -2 -108 + PHI +9 -115,"NE/NYJ, NYJ, CIN, PHI",,170,100,170,won,2024-09-19,NE @ NYJ:  (win); NE @ NYJ: NYJ -275 (win); WAS @ CIN: CIN -2 -108 (loss); PHI @ NO: PHI +9 -115 (win)
1149,2024-09-26,Football,NFL,DAL @ NYG,parlay,4-leg parlay: DAL -240 + DAL @ NYG: u45 -111,"DAL, DAL",,702,100,702,lost,2024-09-26,DAL @ NYG: DAL -240 (win); DAL @ NYG: DAL @ NYG: u45 -111 (win)
1150,2024-09-28,Multi,NCAAF/NFL,CIN @ TTU / WSU @ BOISE / ARI @ UTAH +4 more,parlay,2-leg parlay: CIN +140 + BOISE -238 + UTAH -355 + UGA -133 + KC -1 -108 + NYJ -1.5 -110 + TB @ ATL: u49.5 -110 + TB +7.5 -110,"CIN, BOISE, UTAH, UGA, KC, NYJ, TB, TB",,106,100,106,won,2024-09-28,CIN @ TTU: CIN +140 (loss); WSU @ BOISE: BOISE -238 (win); ARI @ UTAH: UTAH -355 (loss); UGA @ BAMA: UGA -133 (loss); KC @ LAC: KC -1 -108 (win); DEN @ NYJ: NYJ -1.5 -110 (loss); TB @ ATL: TB @ ATL: u49.5 -110 (loss); TB @ ATL: TB +7.5 -110 (win)
1151,2024-10-05,Football,NCAAF,MIZ @ TA&M / PUR @ WIS,parlay,2-leg parlay: TA&M -132 + WIS -585,"TA&M, WIS",,115,100,115,won,2024-10-05,MIZ @ TA&M: TA&M -132 (win); PUR @ WIS: WIS -585 (win)
1152,2024-10-05,Multi,NCAAF/NFL,MISS @ SC / IND @ JAC,parlay,2-leg parlay: MISS -350 + JAC -150,"MISS, JAC",,118,100,118,lost,2024-10-05,MISS @ SC: MISS -350 (win); IND @ JAC: JAC -150 (win)
1153,2024-10-05,Multi,NCAAF/NFL,USC @ MINN / IND @ JAC / NYJ @ MIN +2 more,parlay,2-leg parlay: USC -311 + JAC -155 + NYJ +8.5 +100 + SEA PK -112 + DAL +8.5 -110,"USC, JAC, NYJ, SEA, DAL",,119,100,119,lost,2024-10-05,USC @ MINN: USC -311 (loss); IND @ JAC: JAC -155 (win); NYJ @ MIN: NYJ +8.5 +100 (win); NYG @ SEA: SEA PK -112 (loss); DAL @ PIT: DAL +8.5 -110 (win)
1154,2024-10-06,Football,NFL,LV @ DEN / NYG @ SEA / DAL @ PIT,parlay,2-leg parlay: DEN -150 + SEA -320 + DAL +8.5 -105 + DAL @ PIT: u49.5 -110,"DEN, SEA, DAL, DAL",,235,100,235,lost,2024-10-06,LV @ DEN: DEN -150 (win); NYG @ SEA: SEA -320 (loss); DAL @ PIT: DAL +8.5 -105 (win); DAL @ PIT: DAL @ PIT: u49.5 -110 (win)
1155,2024-10-11,Football,NCAAF,UTAH @ ASU / NW @ UMD,parlay,3-leg parlay: (Live) UTAH -10.5 +170 + UMD -415,"UTAH, UMD",,150,300,450,won,2024-10-11,UTAH @ ASU: (Live) UTAH -10.5 +170 (loss); NW @ UMD: UMD -415 (loss)
1156,2024-10-13,Football,NFL,HOU @ NE / CIN @ NYG / CLE @ PHI +1 more,parlay,3-leg parlay: HOU -300 + CIN -190 + PHI -440 + DEN +9 -115 + HOU -1 -110,"HOU, CIN, PHI, DEN, HOU",,208,100,208,won,2024-10-13,HOU @ NE: HOU -300 (win); CIN @ NYG: CIN -190 (win); CLE @ PHI: PHI -440 (win); LAC @ DEN: DEN +9 -115 (win); HOU @ NE: HOU -1 -110 (win)
1157,2024-10-17,Multi,MLB/NFL,NE @ JAC / CIN @ CLE / NYY @ CLE,parlay,3-leg parlay: JAC -230 + CIN -250 + CLE +1.5 -185,"JAC, CIN, CLE",,148,100,148,lost,2024-10-17,NE @ JAC: JAC -230 (win); CIN @ CLE: CIN -250 (win); NYY @ CLE: CLE +1.5 -185 (win)
1158,2024-10-19,Football,NCAAF,NCST @ CAL / NEB @ IU / ND @ GT,parlay,2-leg parlay: CAL -395 + NEB +7.5 -150 + ND -535,"CAL, NEB, ND",,114,100,114,lost,2024-10-19,NCST @ CAL: CAL -395 (loss); NEB @ IU: NEB +7.5 -150 (loss); ND @ GT: ND -535 (win)
1159,2024-10-19,Multi,NCAAF/NFL,CHA @ NAVY / TEN @ BUF,parlay,3-leg parlay: CHA +17 -130 + BUF -480,"CHA, BUF",,382,60,229.2,lost,2024-10-19,CHA @ NAVY: CHA +17 -130 (loss); TEN @ BUF: BUF -480 (win)
1160,2024-10-21,Football,NFL,MIN @ LA / BAL @ TB,parlay,2-leg parlay: MIN @ LA: u47.5 -110 + MIN -157 + BAL -185,"MIN, MIN, BAL",,175,100,175,won,2024-10-21,MIN @ LA: MIN @ LA: u47.5 -110 (loss); MIN @ LA: MIN -157 (loss); BAL @ TB: BAL -185 (win)
1161,2024-10-25,Football,NCAAF,BOISE @ UNLV / RUT @ USC,parlay,2-leg parlay: BOISE -204 + USC -13.5 -120,"BOISE, USC",,102,250,255,lost,2024-10-25,BOISE @ UNLV: BOISE -204 (win); RUT @ USC: USC -13.5 -120 (win)
1162,2024-10-25,Multi,NCAAF/NFL,BYU @ UCF / RUT @ USC / IND @ HOU +7 more,parlay,2-leg parlay: UCF -141 + USC -659 + HOU PK -110 + SEA +9 -110 + HOU +8 -104 + SEA +7.5 -110 + CIN -1 -112 + KC -2 -111 + CIN +12 -105 + HOU +9.5 -110,"UCF, USC, HOU, SEA, HOU, SEA, CIN, KC, CIN, HOU",,110,100,110,lost,2024-10-25,BYU @ UCF: UCF -141 (loss); RUT @ USC: USC -659 (win); IND @ HOU: HOU PK -110 (win); BUF @ SEA: SEA +9 -110 (loss); HOU @ NYJ: HOU +8 -104 (push); LA @ SEA: SEA +7.5 -110 (win); LV @ CIN: CIN -1 -112 (win); DEN @ KC: KC -2 -111 (push); CIN @ BAL: CIN +12 -105 (win); DET @ HOU: HOU +9.5 -110 (win)
1163,2024-11-09,Football,NCAAF,SYR @ BC / MIA @ GT,parlay,2-leg parlay: BC -127 + MIA -401,"BC, MIA",,110,100,110,lost,2024-11-09,SYR @ BC: BC -127 (win); MIA @ GT: MIA -401 (loss)
1164,2024-11-09,Football,NCAAF,OU @ MIZ / MIA @ GT,parlay,2-leg parlay: OU -146 + MIA -401,"OU, MIA",,106,100,106,lost,2024-11-09,OU @ MIZ: OU -146 (loss); MIA @ GT: MIA -401 (loss)
1165,2024-11-09,Multi,NCAAF/NFL,DEN @ KC / OU @ MIZ / WAS @ PHI +1 more,parlay,5-leg parlay: KC -400 + OU -154 + WAS +9.5 -110 + KC +8.5 -110,"KC, OU, WAS, KC",,224,180,403.2,lost,2024-11-09,DEN @ KC: KC -400 (win); OU @ MIZ: OU -154 (loss); WAS @ PHI: WAS +9.5 -110 (win); KC @ BUF: KC +8.5 -110 (loss)
1166,2024-11-15,Football,NCAAF,UCLA @ WASH / UAB @ MEM / TENN @ UGA +2 more,parlay,2-leg parlay: WASH -188 + MEM -718 + UGA -367 + ORE -584 + WSU -394,"WASH, MEM, UGA, ORE, WSU",,107,100,107,won,2024-11-15,UCLA @ WASH: WASH -188 (win); UAB @ MEM: MEM -718 (win); TENN @ UGA: UGA -367 (win); ORE @ WIS: ORE -584 (win); WSU @ UNM: WSU -394 (loss)
1167,2024-11-16,Football,NCAAF,KU @ BYU / TEX @ ARK,parlay,2-leg parlay: KU +3 -135 + TEX -522,"KU, TEX",,123,100,123,won,2024-11-16,KU @ BYU: KU +3 -135 (win); TEX @ ARK: TEX -522 (win)
1168,2024-11-17,Football,NFL,HOU @ DAL / ATL @ DEN / CIN @ LAC +1 more,parlay,4-leg parlay: HOU -380 + DEN -130 + CIN +7.5 -110 + SF -0.5 -110,"HOU, DEN, CIN, SF",,1148,84,964.32,lost,2024-11-17,HOU @ DAL: HOU -380 (win); ATL @ DEN: DEN -130 (win); CIN @ LAC: CIN +7.5 -110 (win); SEA @ SF: SF -0.5 -110 (loss)
1169,2024-11-28,Multi,NCAAF/NFL,MEM @ TULN / CHI @ DET / NYG @ DAL +1 more,parlay,2-leg parlay: MEM @ TULN: o54 -110 + CHI +10 -120 + NYG +4 -110 + MIA +3.5 -115,"MEM, CHI, NYG, MIA",,157,150,235.5,lost,2024-11-28,MEM @ TULN: MEM @ TULN: o54 -110 (win); CHI @ DET: CHI +10 -120 (win); NYG @ DAL: NYG +4 -110 (loss); MIA @ GB: MIA +3.5 -115 (loss)
1170,2024-12-01,Football,NFL,PIT @ CIN / HOU @ JAC,parlay,5-leg parlay: CIN -155 + HOU -180,"CIN, HOU",,974,100,974,won,2024-12-01,PIT @ CIN: CIN -155 (loss); HOU @ JAC: HOU -180 (win)
1171,2024-12-07,Multi,NCAAF/NFL,CHI @ SF / SEA @ ARI / ATL @ MIN +2 more,parlay,2-leg parlay: SF -163 + SEA +147 + MIN -264 + KC -240 + ORE -158,"SF, SEA, MIN, KC, ORE",,131,600,786,won,2024-12-07,CHI @ SF: SF -163 (win); SEA @ ARI: SEA +147 (win); ATL @ MIN: MIN -264 (win); LAC @ KC: KC -240 (win); PSU @ ORE: ORE -158 (win)
1172,2024-12-07,Multi,NCAAF/NFL,PSU @ ORE / LAC @ KC,parlay,4-leg parlay: ORE -158 + KC -240,"ORE, KC",,1350,150,2025,lost,2024-12-07,PSU @ ORE: ORE -158 (win); LAC @ KC: KC -240 (win)
1173,2024-12-15,Football,NFL,DAL @ CAR / MIA @ HOU / GB @ SEA +1 more,parlay,4-leg parlay: DAL +120 + HOU -155 + SEA +125 + LAC -150,"DAL, HOU, SEA, LAC",,310,320,992,won,2024-12-15,DAL @ CAR: DAL +120 (win); MIA @ HOU: HOU -155 (win); GB @ SEA: SEA +125 (loss); TB @ LAC: LAC -150 (loss)
1174,2024-12-15,Football,NFL,WAS @ NO / CIN @ TEN / MIA @ HOU +1 more,parlay,2-leg parlay: WAS -395 + CIN -258 + HOU -155 + KC -230,"WAS, CIN, HOU, KC",,305,328,1000.4,won,2024-12-15,WAS @ NO: WAS -395 (win); CIN @ TEN: CIN -258 (win); MIA @ HOU: HOU -155 (win); KC @ CLE: KC -230 (win)
1175,2024-12-15,Football,NFL,TB @ LAC / GB @ SEA,parlay,2-leg parlay: TB +140 + GB -162,"TB, GB",,134,269,360.46,lost,2024-12-15,TB @ LAC: TB +140 (win); GB @ SEA: GB -162 (win)
1176,2024-12-21,Multi,NCAAF/NFL,CLEM @ TEX / TB @ DAL / DET @ CHI +1 more,parlay,4-leg parlay: TEX -500 + CLEM @ TEX: u49 -110 + DAL +10 -105 + DET -0.5 -112 + SEA +9 -109,"TEX, CLEM, DAL, DET, SEA",,820,250,2050,won,2024-12-21,CLEM @ TEX: TEX -500 (win); CLEM @ TEX: CLEM @ TEX: u49 -110 (loss); TB @ DAL: DAL +10 -105 (win); DET @ CHI: DET -0.5 -112 (win); MIN @ SEA: SEA +9 -109 (win)
1177,2024-12-24,Multi,NCAAF/NFL,LAC @ NE / SEA @ CHI / KC @ PIT +5 more,parlay,3-leg parlay: LAC -312 + SEA -225 + KC -2 -110 + USF +115 + IND -0.5 -105 + ATL +10 -116 + GB +7.5 -110 + PHI -0.5 -108,"LAC, SEA, KC, USF, IND, ATL, GB, PHI",,520,150,780,lost,2024-12-24,LAC @ NE: LAC -312 (win); SEA @ CHI: SEA -225 (win); KC @ PIT: KC -2 -110 (win); USF @ SJSU: USF +115 (win); IND @ NYG: IND -0.5 -105 (loss); ATL @ WAS: ATL +10 -116 (win); GB @ MIN: GB +7.5 -110 (win); DAL @ PHI: PHI -0.5 -108 (win)
1178,2025-01-01,Football,NCAAF,ND @ UGA / TEX @ ASU / OSU @ ORE,parlay,2-leg parlay: UGA -105 + ASU +13.5 +100 + OSU -137,"UGA, ASU, OSU",,265,100,265,lost,2025-01-01,ND @ UGA: UGA -105 (loss); TEX @ ASU: ASU +13.5 +100 (win); OSU @ ORE: OSU -137 (win)
1179,2025-01-09,Multi,NCAAF/NFL,ND @ PSU / LA @ PHI / CIN @ CLE +3 more,parlay,2-leg parlay: PSU -1 -110 + ND @ PSU: u45.5 -110 + PHI -1 -115 + LA @ PHI: o37.5 -105 + CIN +1.5 -114 + SEA +7.5 -110 + BUF +7 -111 + DEN -3 -112,"PSU, ND, PHI, LA, CIN, SEA, BUF, DEN",,182,113,205.66,won,2025-01-09,ND @ PSU: PSU -1 -110 (loss); ND @ PSU: ND @ PSU: u45.5 -110 (loss); LA @ PHI: PHI -1 -115 (win); LA @ PHI: LA @ PHI: o37.5 -105 (win); CIN @ CLE: CIN +1.5 -114 (win); SF @ SEA: SEA +7.5 -110 (win); BAL @ BUF: BUF +7 -111 (win); TEN @ DEN: DEN -3 -112 (win)
1180,2025-09-08,Football,NFL,MIN @ CHI / WAS @ GB / BUF @ NYJ +2 more,parlay,3-leg parlay: MIN -120 + GB -185 + BUF PK +100 + GB +3 -112 + SEA +9 -115 + KC +7 -112,"MIN, GB, BUF, GB, SEA, KC",,653,50,326.5,lost,2025-09-08,MIN @ CHI: MIN -120 (win); WAS @ GB: GB -185 (win); BUF @ NYJ: BUF PK +100 (win); WAS @ GB: GB +3 -112 (win); SEA @ PIT: SEA +9 -115 (win); PHI @ KC: KC +7 -112 (win)
1181,2025-09-11,Football,NFL,BUF @ NYJ / WAS @ GB / PHI @ KC +4 more,parlay,4-leg parlay: BUF -275 + GB -3.7 +190 + KC +1 -110 + BUF -0.5 -110 + DAL PK -110 + DET PK -110 + KC +7 -112 + KC PK -108 + GB -1.5 -105,"BUF, GB, KC, BUF, DAL, DET, KC, KC, GB",,333,100,333,lost,2025-09-11,BUF @ NYJ: BUF -275 (win); WAS @ GB: GB -3.7 +190 (win); PHI @ KC: KC +1 -110 (loss); BUF @ NYJ: BUF -0.5 -110 (win); NYG @ DAL: DAL PK -110 (win); CHI @ DET: DET PK -110 (win); PHI @ KC: KC +7 -112 (win); KC @ NYG: KC PK -108 (win); GB @ CLE: GB -1.5 -105 (loss)
1182,2025-09-21,Football,NFL,GB @ CLE / HOU @ JAC / KC @ NYG +2 more,parlay,3-leg parlay: GB -425 + HOU +105 + KC -300 + SEA -360 + SEA -1 -105 + DAL +7.5 -110 + KC +0.5 -113,"GB, HOU, KC, SEA, SEA, DAL, KC",,327,100,327,lost,2025-09-21,GB @ CLE: GB -425 (loss); HOU @ JAC: HOU +105 (loss); KC @ NYG: KC -300 (win); NO @ SEA: SEA -360 (win); NO @ SEA: SEA -1 -105 (win); DAL @ CHI: DAL +7.5 -110 (loss); KC @ NYG: KC +0.5 -113 (win)
1183,2025-10-04,Multi,MLB/NCAAF/NFL,TB @ SEA / DET @ SEA / WASH @ UMD,parlay,3-leg parlay: SEA -3.5 -110 + SEA -198 + WASH -210,"SEA, SEA, WASH",,132,200,264,won,2025-10-04,TB @ SEA: SEA -3.5 -110 (loss); DET @ SEA: SEA -198 (loss); WASH @ UMD: WASH -210 (win)
1184,2025-10-25,Football,NCAAF,ILL @ WASH / BAMA @ SC / COLO @ UTAH,parlay,2-leg parlay: WASH -150 + BAMA -420 + UTAH -600,"WASH, BAMA, UTAH",,264,100,264,lost,2025-10-25,ILL @ WASH: WASH -150 (win); BAMA @ SC: BAMA -420 (win); COLO @ UTAH: UTAH -600 (win)
1185,2025-10-25,Football,NCAAF,TOL @ WSU,parlay,2-leg parlay: WSU +1 -110 + TOL @ WSU: o45 -112,"WSU, TOL",,111,200,222,lost,2025-10-25,TOL @ WSU: WSU +1 -110 (win); TOL @ WSU: TOL @ WSU: o45 -112 (loss)
1186,2025-10-25,Multi,NCAAF/NFL,BYU @ ISU / BAMA @ SC / BUF @ CAR +4 more,parlay,2-leg parlay: ISU -135 + BAMA -475 + BUF -1 +105 + SF +9 -110 + PHI -1 -105 + BUF -1 -115 + PIT +9 -118 + DAL +9.5 -110,"ISU, BAMA, BUF, SF, PHI, BUF, PIT, DAL",,113,400,452,won,2025-10-25,BYU @ ISU: ISU -135 (loss); BAMA @ SC: BAMA -475 (win); BUF @ CAR: BUF -1 +105 (win); SF @ HOU: SF +9 -110 (loss); NYG @ PHI: PHI -1 -105 (win); BUF @ CAR: BUF -1 -115 (win); GB @ PIT: PIT +9 -118 (loss); DAL @ DEN: DAL +9.5 -110 (loss)
1187,2025-10-30,Multi,NBA/NFL,BAL @ MIA / MIA @ SAS,parlay,3-leg parlay: BAL -3.5 -205 + SAS -230,"BAL, SAS",,292,150,438,won,2025-10-30,BAL @ MIA: BAL -3.5 -205 (win); MIA @ SAS: SAS -230 (win)
1188,2025-10-31,Multi,MLB/NCAAF,LAD @ TOR / MEM @ RICE,parlay,2-leg parlay: LAD @ TOR: u7.5 -113 + MEM -590 + LAD -128,"LAD, MEM, LAD",,114,250,285,won,2025-10-31,LAD @ TOR: LAD @ TOR: u7.5 -113 (win); MEM @ RICE: MEM -590 (win); LAD @ TOR: LAD -128 (win)
1189,2025-10-31,Multi,MLB/NCAAF,MEM @ RICE / LAD @ TOR,parlay,2-leg parlay: MEM -590 + LAD @ TOR: u7.5 -120,"MEM, LAD",,109,250,272.5,lost,2025-10-31,MEM @ RICE: MEM -590 (win); LAD @ TOR: LAD @ TOR: u7.5 -120 (win)
1190,2025-11-01,Football,NCAAF,DUKE @ CLEM / SC @ MISS,parlay,2-leg parlay: CLEM -135 + MISS -500,"CLEM, MISS",,110,500,550,won,2025-11-01,DUKE @ CLEM: CLEM -135 (loss); SC @ MISS: MISS -500 (win)
1191,2025-11-01,Football,NCAAF,VAN @ TEX / WYO @ SDSU,parlay,2-leg parlay: TEX -139 + SDSU -450,"TEX, SDSU",,139,250,347.5,won,2025-11-01,VAN @ TEX: TEX -139 (win); WYO @ SDSU: SDSU -450 (win)
1192,2025-11-01,Multi,MLB/NCAAF,UGA @ FLA / LAD @ TOR,parlay,2-leg parlay: UGA -285 + TOR +1.5 -130,"UGA, TOR",,363,250,907.5,lost,2025-11-01,UGA @ FLA: UGA -285 (win); LAD @ TOR: TOR +1.5 -130 (win)
1193,2025-11-01,Multi,NCAAF/NFL,FRES @ BOISE / UGA @ FLA / IND @ PIT +5 more,parlay,2-leg parlay: (Live) BOISE +150 + (Live) UGA -3.5 -117 + (Live) PIT +9 -115 + (Live) MIN +15.5 -113 + (Live) ATL +11.5 -117 + (Live) DEN +8.5 -116 + LV +7.5 +100 + BUF +8 -115,"BOISE, UGA, PIT, MIN, ATL, DEN, LV, BUF",,122,250,305,won,2025-11-01,FRES @ BOISE: (Live) BOISE +150 (loss); UGA @ FLA: (Live) UGA -3.5 -117 (win); IND @ PIT: (Live) PIT +9 -115 (win); MIN @ DET: (Live) MIN +15.5 -113 (win); ATL @ NE: (Live) ATL +11.5 -117 (win); DEN @ HOU: (Live) DEN +8.5 -116 (win); JAC @ LV: LV +7.5 +100 (win); KC @ BUF: BUF +8 -115 (win)
1194,2025-11-05,Multi,NBA/NCAAF/NFL,NIU @ TOL / HOU @ MEM / LV @ DEN,parlay,2-leg parlay: TOL -674 +  + LV +15 -105 + LV @ DEN: u49 +102,"TOL, HOU/MEM, LV, LV",,100,400,400,won,2025-11-05,NIU @ TOL: TOL -674 (win); HOU @ MEM:  (win); LV @ DEN: LV +15 -105 (win); LV @ DEN: LV @ DEN: u49 +102 (win)
1195,2025-11-07,Multi,NCAAB/NCAAF,KU @ UNC / NW @ USC,parlay,2-leg parlay: UNC -138 + USC -600,"UNC, USC",,124,400,496,lost,2025-11-07,KU @ UNC: UNC -138 (win); NW @ USC: USC -600 (win)
1196,2025-11-07,Multi,NBA/NCAAF,NW @ USC / GSW @ DEN,parlay,5-leg parlay: USC -600 + ,"USC, GSW/DEN",,195,500,975,lost,2025-11-07,NW @ USC: USC -600 (win); GSW @ DEN:  (loss)
1197,2025-11-08,Multi,NCAAF/NFL,ISU @ TCU / SMU @ BC / UGA @ MSST +4 more,parlay,5-leg parlay: TCU -292 + SMU -425 + UGA -352 + TTU -500 + IU -590 + SF +10.5 -110 + WAS +14 -110,"TCU, SMU, UGA, TTU, IU, SF, WAS",,630,500,3150,won,2025-11-08,ISU @ TCU: TCU -292 (loss); SMU @ BC: SMU -425 (win); UGA @ MSST: UGA -352 (win); BYU @ TTU: TTU -500 (win); IU @ PSU: IU -590 (win); LA @ SF: SF +10.5 -110 (loss); DET @ WAS: WAS +14 -110 (loss)
1198,2025-11-14,Multi,NCAAB/NCAAF,NCST @ MIA / LT @ WSU / ARIZ @ UCLA +2 more,parlay,2-leg parlay: MIA -650 + WSU -350 + ARIZ -125 + UGA -230 + CLEM +2 -110,"MIA, WSU, ARIZ, UGA, CLEM",,142,500,710,lost,2025-11-14,NCST @ MIA: MIA -650 (win); LT @ WSU: WSU -350 (win); ARIZ @ UCLA: ARIZ -125 (win); TEX @ UGA: UGA -230 (win); CLEM @ LOU: CLEM +2 -110 (win)
1199,2025-11-15,Football,NCAAF,OU @ BAMA / TCU @ BYU,parlay,3-leg parlay: BAMA -220 + BYU -150,"BAMA, BYU",,233,500,1165,won,2025-11-15,OU @ BAMA: BAMA -220 (loss); TCU @ BYU: BYU -150 (win)
1200,2025-11-15,Football,NCAAF,TCU @ BYU / TEX @ UGA / LT @ WSU,parlay,5-leg parlay: BYU -150 + UGA -175 + WSU -375,"BYU, UGA, WSU",,623,500,3115,won,2025-11-15,TCU @ BYU: BYU -150 (win); TEX @ UGA: UGA -175 (win); LT @ WSU: WSU -375 (win)
1201,2025-11-16,Football,NFL,TB @ BUF / BAL @ CLE / SEA @ LA +2 more,parlay,5-leg parlay: BUF -275 + BAL -450 + SEA +3 +100 + PHI -145 + GB -350,"BUF, BAL, SEA, PHI, GB",,468,500,2340,won,2025-11-16,TB @ BUF: BUF -275 (win); BAL @ CLE: BAL -450 (win); SEA @ LA: SEA +3 +100 (win); DET @ PHI: PHI -145 (win); GB @ NYG: GB -350 (win)
1202,2025-11-16,Football,NFL,GB @ NYG / TB @ BUF / SEA @ LA +2 more,parlay,2-leg parlay: GB -350 + BUF -275 + LA -175 + BAL -450 + PHI -145,"GB, BUF, LA, BAL, PHI",,120,500,600,won,2025-11-16,GB @ NYG: GB -350 (win); TB @ BUF: BUF -275 (win); SEA @ LA: LA -175 (win); BAL @ CLE: BAL -450 (win); DET @ PHI: PHI -145 (win)
1203,2025-11-16,Football,NFL,LAC @ JAC / BAL @ CLE,parlay,2-leg parlay: JAC +3 -125 + BAL -450,"JAC, BAL",,116,500,580,lost,2025-11-16,LAC @ JAC: JAC +3 -125 (win); BAL @ CLE: BAL -450 (win)
1204,2025-11-16,Football,NFL,CHI @ MIN / TB @ BUF / GB @ NYG +2 more,parlay,2-leg parlay: MIN -155 + BUF -320 + BUF PK -115 + GB -1 -110 + BAL -2 -110 + SEA +9 -102,"MIN, BUF, BUF, GB, BAL, SEA",,175,400,700,lost,2025-11-16,CHI @ MIN: MIN -155 (loss); TB @ BUF: BUF -320 (win); TB @ BUF: BUF PK -115 (win); GB @ NYG: GB -1 -110 (win); BAL @ CLE: BAL -2 -110 (win); SEA @ LA: SEA +9 -102 (win)
1205,2025-11-17,Football,NFL,DAL @ LV,parlay,2-leg parlay:  + DAL -200,"DAL/LV, DAL",,131,500,655,lost,2025-11-17,DAL @ LV:  (loss); DAL @ LV: DAL -200 (win)
1206,2025-11-20,Multi,NCAAF/NFL,UNM @ AFA / BUF @ HOU,parlay,2-leg parlay: UNM -159 + BUF -240,"UNM, BUF",,105,500,525,won,2025-11-20,UNM @ AFA: UNM -159 (win); BUF @ HOU: BUF -240 (loss)
1207,2025-11-22,Football,NCAAF,KU @ ISU / MIZ @ OU,parlay,4-leg parlay: (Live) ISU -420 + (Live) OU -155,"ISU, OU",,139,500,695,won,2025-11-22,KU @ ISU: (Live) ISU -420 (win); MIZ @ OU: (Live) OU -155 (win)
1208,2025-11-22,Football,NCAAF,MICH @ UMD / ARK @ TEX / UK @ VAN +1 more,parlay,3-leg parlay: MICH -600 + TEX -325 + VAN -350 + SDSU -475,"MICH, TEX, VAN, SDSU",,147,500,735,won,2025-11-22,MICH @ UMD: MICH -600 (win); ARK @ TEX: TEX -325 (win); UK @ VAN: VAN -350 (win); SJSU @ SDSU: SDSU -475 (win)
1209,2025-11-22,Multi,NCAAF/NFL,ARK @ TEX / MICH @ UMD / UNM @ AFA +5 more,parlay,4-leg parlay: TEX -327 + MICH -587 + UNM -165 + GB -0.5 -110 + SF -1 -115 + CIN +12 -112 + NE @ CIN: o45.5 -105 + ARI +9 +100 + PIT +8.5 -105,"TEX, MICH, UNM, GB, SF, CIN, NE, ARI, PIT",,118,500,590,lost,2025-11-22,ARK @ TEX: TEX -327 (win); MICH @ UMD: MICH -587 (win); UNM @ AFA: UNM -165 (win); MIN @ GB: GB -0.5 -110 (win); CAR @ SF: SF -1 -115 (win); NE @ CIN: CIN +12 -112 (win); NE @ CIN: NE @ CIN: o45.5 -105 (win); JAC @ ARI: ARI +9 +100 (win); PIT @ CHI: PIT +8.5 -105 (win)
1210,2025-11-23,Football,NFL,CLE @ LV / NYG @ DET / NYJ @ BAL +1 more,parlay,4-leg parlay: LV -185 + DET -950 + BAL -1200 + SEA -900,"LV, DET, BAL, SEA",,120,500,600,won,2025-11-23,CLE @ LV: LV -185 (loss); NYG @ DET: DET -950 (win); NYJ @ BAL: BAL -1200 (win); SEA @ TEN: SEA -900 (win)
1211,2025-11-23,Football,NFL,SEA @ TEN / NYJ @ BAL / IND @ KC +3 more,parlay,2-leg parlay: SEA -900 + BAL -1200 + KC -185 + DET -950 + SF -1 -102 + (Live) TB +13 -120,"SEA, BAL, KC, DET, SF, TB",,112,500,560,lost,2025-11-23,SEA @ TEN: SEA -900 (win); NYJ @ BAL: BAL -1200 (win); IND @ KC: KC -185 (win); NYG @ DET: DET -950 (win); CAR @ SF: SF -1 -102 (win); TB @ LA: (Live) TB +13 -120 (loss)
1212,2025-11-26,Multi,NCAAB/NFL,HALL @ WSU / KU @ TENN / GB @ DET +1 more,parlay,4-leg parlay: HALL -500 + TENN -4.5 -130 + GB +9 -105 + CIN +13.5 +100,"HALL, TENN, GB, CIN",,333,300,999,lost,2025-11-26,HALL @ WSU: HALL -500 (win); KU @ TENN: TENN -4.5 -130 (loss); GB @ DET: GB +9 -105 (win); CIN @ BAL: CIN +13.5 +100 (win)
1213,2025-11-27,Football,NFL,GB @ DET / CIN @ BAL / CHI @ PHI +1 more,parlay,2-leg parlay: DET -150 + BAL -350 + PHI -340 + KC -185,"DET, BAL, PHI, KC",,129,500,645,lost,2025-11-27,GB @ DET: DET -150 (loss); CIN @ BAL: BAL -350 (loss); CHI @ PHI: PHI -340 (loss); KC @ DAL: KC -185 (loss)
